key,title,created,issue_type,title_clean,title_lower,category,confidence
SD-149226,POS01 - Pasek windows'a,2025-06-02 04:34:32.929000+02:00,Incydent,POS01 - Pasek windows'a,pos01 - pasek windows'a,inne,0.5
SD-149224,POS7 nie pinguje,2025-06-02 04:31:34.840000+02:00,Incydent,POS7 nie pinguje,pos7 nie pinguje,inne,0.5
SD-149223,Problem z zamknięciem POS - Drukarka POS07 nie pinguje ,2025-06-02 04:19:09.490000+02:00,Incydent,Problem z zamknięciem POS - Drukarka POS07 nie pinguje,problem z zamknięciem pos - drukarka pos07 nie pinguje,inne,0.5
SD-149222,Zamknięcie POS - nie można wykonać zamknięcia w ms9,2025-06-02 04:18:07.056000+02:00,Incydent,Zamknięcie POS - nie można wykonać zamknięcia w ms9,zamknięcie pos - nie można wykonać zamknięcia w ms9,inne,0.5
SD-149221,Brak gafiki kafelków na wszystkich kasach,2025-06-02 04:15:28.801000+02:00,Incydent,Brak gafiki kafelków na wszystkich kasach,brak gafiki kafelków na wszystkich kasach,POS – brak kafelków,0.9
SD-149220,"GSC01 - Brak możliwości podłączenia, smart upadate sie zaciął",2025-06-02 04:14:03.979000+02:00,Incydent,"GSC01 - Brak możliwości podłączenia, smart upadate sie zaciął","gsc01 - brak możliwości podłączenia, smart upadate sie zaciął",inne,0.5
SD-149219,Problem z zamknięciem dnia biznesowego na POS,2025-06-02 04:12:12.564000+02:00,Incydent,Problem z zamknięciem dnia biznesowego na POS,problem z zamknięciem dnia biznesowego na pos,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149218,KVS17 - admin logon,2025-06-02 04:10:53.940000+02:00,Incydent,KVS17 - admin logon,kvs17 - admin logon,inne,0.5
SD-149217,Nie przechodzi zamknięcie POS w MS9 ,2025-06-02 04:03:46.628000+02:00,Incydent,Nie przechodzi zamknięcie POS w MS9,nie przechodzi zamknięcie pos w ms9,inne,0.5
SD-149216,Waystaion offline - Brak przyczyny wystąpienia ,2025-06-02 04:03:24.826000+02:00,Incydent,Waystaion offline - Brak przyczyny wystąpienia,waystaion offline - brak przyczyny wystąpienia,inne,0.5
SD-149215,Brak ikon na kasach ,2025-06-02 04:00:22.381000+02:00,Incydent,Brak ikon na kasach,brak ikon na kasach,inne,0.5
SD-149214,MAP01 - brak dostępu do folderu,2025-06-02 03:30:16.954000+02:00,Incydent,MAP01 - brak dostępu do folderu,map01 - brak dostępu do folderu,inne,0.5
SD-149213,iDMB MCC2 - nie wyłącza się automatycznie,2025-06-02 03:27:11.151000+02:00,Incydent,iDMB MCC2 - nie wyłącza się automatycznie,idmb mcc2 - nie wyłącza się automatycznie,inne,0.5
SD-149212,Błędna grafika kafelków na wszystkich POS,2025-06-02 03:16:16.609000+02:00,Incydent,Błędna grafika kafelków na wszystkich POS,błędna grafika kafelków na wszystkich pos,POS – brak kafelków,0.9
SD-149211,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-02 03:00:16.625000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149210,cso26/27/28 - Zawiesiły się,2025-06-02 02:57:34.637000+02:00,Incydent,cso26/27/28 - Zawiesiły się,cso26/27/28 - zawiesiły się,inne,0.5
SD-149209,Zamknij / otwórz system POS - nie można zamknąć systemu,2025-06-02 02:55:16.733000+02:00,Incydent,Zamknij / otwórz system POS - nie można zamknąć systemu,zamknij / otwórz system pos - nie można zamknąć systemu,inne,0.5
SD-149208,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,2025-06-02 02:55:08.016000+02:00,Incydent,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,zamknięcie pos - nie przeszło na pos z którego było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149207,POS06 - brak górnego paska,2025-06-02 02:50:41.481000+02:00,Incydent,POS06 - brak górnego paska,pos06 - brak górnego paska,POS – brak kafelków,0.9
SD-149205,Problem z zamknięciem POS w mystore - TR,2025-06-02 02:47:24.603000+02:00,Incydent,Problem z zamknięciem POS w mystore - TR,problem z zamknięciem pos w mystore - tr,inne,0.5
SD-149204,Kasetki nie chcą się załadować ,2025-06-02 02:44:57.980000+02:00,Incydent,Kasetki nie chcą się załadować,kasetki nie chcą się załadować,inne,0.5
SD-149203,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,2025-06-02 02:44:41.269000+02:00,Incydent,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,zamknięcie pos - nie przeszło na pos z którego było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149202,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-02 02:41:19.617000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149201,Mystore - brak pos06 i pos24 do rozliczenia w mystore ,2025-06-02 02:36:11.138000+02:00,Incydent,Mystore - brak pos06 i pos24 do rozliczenia w mystore,mystore - brak pos06 i pos24 do rozliczenia w mystore,inne,0.5
SD-149200,POS01 - Zawiesiła się,2025-06-02 02:32:08.502000+02:00,Incydent,POS01 - Zawiesiła się,pos01 - zawiesiła się,inne,0.5
SD-149198,Problem z zamknięciem dnia biznesowego - cso29 offline ,2025-06-02 02:24:41.196000+02:00,Incydent,Problem z zamknięciem dnia biznesowego - cso29 offline,problem z zamknięciem dnia biznesowego - cso29 offline,inne,0.5
SD-149197,"Problem z zamknięciem POS02 - nie przeszło na kasie, z której był zamykany dzień.",2025-06-02 02:24:32.568000+02:00,Incydent,"Problem z zamknięciem POS02 - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos02 - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149196,Brak menu ,2025-06-02 02:23:45.898000+02:00,Incydent,Brak menu,brak menu,inne,0.5
SD-149195,Zamknięcie POS - nie można zamknąć dnia.,2025-06-02 02:16:44.374000+02:00,Incydent,Zamknięcie POS - nie można zamknąć dnia.,zamknięcie pos - nie można zamknąć dnia.,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149194,Nie przechodzi zamkniecie dnia biznesowego na wszystkich urządzeniach ,2025-06-02 02:14:51.037000+02:00,Incydent,Nie przechodzi zamkniecie dnia biznesowego na wszystkich urządzeniach,nie przechodzi zamkniecie dnia biznesowego na wszystkich urządzeniach,inne,0.5
SD-149192,Receptury Sunda,2025-06-02 02:10:32.386000+02:00,Incydent,Receptury Sunda,receptury sunda,inne,0.5
SD-149191,Mystore - Błędnie wbite wartości w inventaryzacji,2025-06-02 02:07:52.760000+02:00,Incydent,Mystore - Błędnie wbite wartości w inventaryzacji,mystore - błędnie wbite wartości w inventaryzacji,inne,0.5
SD-149190,Zamknij / otwórz system POS - nie można zamknąć systemu,2025-06-02 02:03:48.039000+02:00,Incydent,Zamknij / otwórz system POS - nie można zamknąć systemu,zamknij / otwórz system pos - nie można zamknąć systemu,inne,0.5
SD-149189,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,2025-06-02 02:03:28.153000+02:00,Incydent,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,zamknięcie pos - nie przeszło na pos z którego było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149188,MS9 - nie przechodzi zamknięcie POS - pojawia się komunikat o dzniu biznesowym który się nie pokrywa,2025-06-02 01:55:25.686000+02:00,Incydent,MS9 - nie przechodzi zamknięcie POS - pojawia się komunikat o dzniu biznesowym który się nie pokrywa,ms9 - nie przechodzi zamknięcie pos - pojawia się komunikat o dzniu biznesowym który się nie pokrywa,inne,0.5
SD-149186,Mystore - Błędnie wbita wartość do kasetki ,2025-06-02 01:48:50.428000+02:00,Incydent,Mystore - Błędnie wbita wartość do kasetki,mystore - błędnie wbita wartość do kasetki,inne,0.5
SD-149185,MyStore - edycja odbić czasowych - błąd podczas wysyłania poprawek odbić czasowych,2025-06-02 01:48:16.199000+02:00,Incydent,MyStore - edycja odbić czasowych - błąd podczas wysyłania poprawek odbić czasowych,mystore - edycja odbić czasowych - błąd podczas wysyłania poprawek odbić czasowych,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-149184,Aktualizacja ,2025-06-02 01:45:28.414000+02:00,Incydent,Aktualizacja,aktualizacja,inne,0.5
SD-149183,CSO32 - nie zamyka się dzień biznesowy,2025-06-02 01:43:12.747000+02:00,Incydent,CSO32 - nie zamyka się dzień biznesowy,cso32 - nie zamyka się dzień biznesowy,inne,0.5
SD-149182,Problem z zamknięciem POS - waystation niedostępne dla komend w całej restauracji,2025-06-02 01:40:14.971000+02:00,Incydent,Problem z zamknięciem POS - waystation niedostępne dla komend w całej restauracji,problem z zamknięciem pos - waystation niedostępne dla komend w całej restauracji,inne,0.5
SD-149181,Nieuzasadnione,2025-06-02 01:28:12.276000+02:00,Incydent,Nieuzasadnione,nieuzasadnione,inne,0.5
SD-149180,Kasy - brak prawidłowej grafiki kafelków,2025-06-02 01:27:09.691000+02:00,Incydent,Kasy - brak prawidłowej grafiki kafelków,kasy - brak prawidłowej grafiki kafelków,POS – brak kafelków,0.9
SD-149179,Tap45 - logowanie windows ,2025-06-02 01:26:07.103000+02:00,Incydent,Tap45 - logowanie windows,tap45 - logowanie windows,inne,0.5
SD-149178,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,2025-06-02 01:26:02.067000+02:00,Incydent,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,zamknięcie pos - nie przeszło na pos z którego było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149177,POS03 - Szuflada nie otwiera sie po smart update,2025-06-02 01:24:28.754000+02:00,Incydent,POS03 - Szuflada nie otwiera sie po smart update,pos03 - szuflada nie otwiera sie po smart update,inne,0.5
SD-149176,zle rozliczona kasetka,2025-06-02 01:24:27.850000+02:00,Incydent,zle rozliczona kasetka,zle rozliczona kasetka,inne,0.5
SD-149174,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-02 01:19:41.218000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149173,DF MOP  nie pinguje,2025-06-02 01:19:16.168000+02:00,Incydent,DF MOP  nie pinguje,df mop  nie pinguje,inne,0.5
SD-149172,FOE63 - Nie przeszło zamknięcie dnia biznesowego ,2025-06-02 01:18:24.160000+02:00,Incydent,FOE63 - Nie przeszło zamknięcie dnia biznesowego,foe63 - nie przeszło zamknięcie dnia biznesowego,inne,0.5
SD-149171,Pytanie o samoczynny restart urzadzeń ,2025-06-02 01:16:04.945000+02:00,Incydent,Pytanie o samoczynny restart urzadzeń,pytanie o samoczynny restart urzadzeń,inne,0.5
SD-149170,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-02 01:13:24.011000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149169,Mystore - Brak możliwosci zamkniecia dnia biznesowego ,2025-06-02 01:13:21.738000+02:00,Incydent,Mystore - Brak możliwosci zamkniecia dnia biznesowego,mystore - brak możliwosci zamkniecia dnia biznesowego,inne,0.5
SD-149168,Office WPS - zainstalowany na MAP01,2025-06-02 01:13:09.009000+02:00,Incydent,Office WPS - zainstalowany na MAP01,office wps - zainstalowany na map01,inne,0.5
SD-149166,"Zamknięcie POS - nie przeszło na kasie, z której był zamykany dzień. POS24",2025-06-02 01:07:11.693000+02:00,Incydent,"Zamknięcie POS - nie przeszło na kasie, z której był zamykany dzień. POS24","zamknięcie pos - nie przeszło na kasie, z której był zamykany dzień. pos24","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149165,ms9 - zalogowana kasetka,2025-06-02 01:07:10.805000+02:00,Incydent,ms9 - zalogowana kasetka,ms9 - zalogowana kasetka,inne,0.5
SD-149164,CSO26 - Drukarka fiskalna nie pinguje,2025-06-02 01:03:16.463000+02:00,Incydent,CSO26 - Drukarka fiskalna nie pinguje,cso26 - drukarka fiskalna nie pinguje,inne,0.5
SD-149163,"po włączeniu przyciskiem drukarki fiskalnej włącza się się na sekundę, po czym wyłącza i słychać 2 piknięcia.",2025-06-02 01:01:28.370000+02:00,Incydent,"po włączeniu przyciskiem drukarki fiskalnej włącza się się na sekundę, po czym wyłącza i słychać 2 piknięcia.","po włączeniu przyciskiem drukarki fiskalnej włącza się się na sekundę, po czym wyłącza i słychać 2 piknięcia.",inne,0.5
SD-149162,Kiosk 29 - niedostępny,2025-06-02 00:59:32.405000+02:00,Incydent,Kiosk 29 - niedostępny,kiosk 29 - niedostępny,CSOxx – niedostępny,0.9
SD-149161,Błedny dzień na waystation,2025-06-02 00:53:09.490000+02:00,Incydent,Błedny dzień na waystation,błedny dzień na waystation,Waystation – Nieprawidłowy dzień biznesowy,0.9
SD-149160,CSO28 zawieszony ,2025-06-02 00:48:37.646000+02:00,Incydent,CSO28 zawieszony,cso28 zawieszony,inne,0.5
SD-149159,Zamknięcie POS - smartupdate,2025-06-02 00:45:21.385000+02:00,Incydent,Zamknięcie POS - smartupdate,zamknięcie pos - smartupdate,inne,0.5
SD-149158,MyStore - zamknięcie/otwarcie - nie można uruchomić ,2025-06-02 00:44:14.208000+02:00,Incydent,MyStore - zamknięcie/otwarcie - nie można uruchomić,mystore - zamknięcie/otwarcie - nie można uruchomić,inne,0.5
SD-149157,CSO28 - Nie można wylogować cso,2025-06-02 00:43:53.087000+02:00,Incydent,CSO28 - Nie można wylogować cso,cso28 - nie można wylogować cso,inne,0.5
SD-149156,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-02 00:42:26.786000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149155,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,2025-06-02 00:39:49.156000+02:00,Incydent,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,zamknięcie pos - nie przeszło na pos z którego było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149154,Waystaion offline - Brak przyczyny wystąpienia ,2025-06-02 00:38:43.016000+02:00,Incydent,Waystaion offline - Brak przyczyny wystąpienia,waystaion offline - brak przyczyny wystąpienia,inne,0.5
SD-149153,CSO33 - nie ładuje się NewPos,2025-06-02 00:38:39.290000+02:00,Incydent,CSO33 - nie ładuje się NewPos,cso33 - nie ładuje się newpos,inne,0.5
SD-149152,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-02 00:38:13.917000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149151,Głuchy telefon,2025-06-02 00:35:33.004000+02:00,Usługa,Głuchy telefon,głuchy telefon,inne,0.5
SD-149150,Zamknij / otwórz system POS - nie można zamknąć systemu,2025-06-02 00:35:23+02:00,Incydent,Zamknij / otwórz system POS - nie można zamknąć systemu,zamknij / otwórz system pos - nie można zamknąć systemu,inne,0.5
SD-149148,Niebieska smuga na KVS11 ,2025-06-02 00:30:48.597000+02:00,Incydent,Niebieska smuga na KVS11,niebieska smuga na kvs11,inne,0.5
SD-149147,Nie przechodzi otwarcie dnia na wszystkich urządzeniach ,2025-06-02 00:30:27.583000+02:00,Incydent,Nie przechodzi otwarcie dnia na wszystkich urządzeniach,nie przechodzi otwarcie dnia na wszystkich urządzeniach,inne,0.5
SD-149146,Brak podglądu z kamery Speaker post DT Line 2 ODMB,2025-06-02 00:28:32.477000+02:00,Incydent,Brak podglądu z kamery Speaker post DT Line 2 ODMB,brak podglądu z kamery speaker post dt line 2 odmb,POS – brak kafelków,0.9
SD-149145,POS01 - Brak kafleków na pos,2025-06-02 00:27:15.204000+02:00,Incydent,POS01 - Brak kafleków na pos,pos01 - brak kafleków na pos,POS – brak kafelków,0.9
SD-149144,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-02 00:25:28.836000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149143,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,2025-06-02 00:24:41.560000+02:00,Incydent,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,zamknięcie pos - nie przeszło na pos z którego było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149141,"Zamknięcie POS - nie przeszło na kasie, z której był zamykany dzień. POS2",2025-06-02 00:19:54.875000+02:00,Incydent,"Zamknięcie POS - nie przeszło na kasie, z której był zamykany dzień. POS2","zamknięcie pos - nie przeszło na kasie, z której był zamykany dzień. pos2","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149140,Problem z zamknieciem dnia biznesowego - Drukarka pos03 nie pinguje ,2025-06-02 00:19:54.216000+02:00,Incydent,Problem z zamknieciem dnia biznesowego - Drukarka pos03 nie pinguje,problem z zamknieciem dnia biznesowego - drukarka pos03 nie pinguje,inne,0.5
SD-149139,Kiosk 26 - drukarka fiskalna - ułamany element,2025-06-02 00:17:46.711000+02:00,Incydent,Kiosk 26 - drukarka fiskalna - ułamany element,kiosk 26 - drukarka fiskalna - ułamany element,inne,0.5
SD-149138,Waystaion offline - Brak przyczyny wystąpienia ,2025-06-02 00:16:40.362000+02:00,Incydent,Waystaion offline - Brak przyczyny wystąpienia,waystaion offline - brak przyczyny wystąpienia,inne,0.5
SD-149137,Zawiesza się ,2025-06-02 00:16:38.209000+02:00,Incydent,Zawiesza się,zawiesza się,inne,0.5
SD-149136,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-02 00:15:38.916000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149135,Nie otwiera się nowy dzień biznesowy na urządzeniach,2025-06-02 00:15:22.795000+02:00,Incydent,Nie otwiera się nowy dzień biznesowy na urządzeniach,nie otwiera się nowy dzień biznesowy na urządzeniach,Waystation – Nieprawidłowy dzień biznesowy,0.9
SD-149134,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,2025-06-02 00:15:02.225000+02:00,Incydent,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,zamknięcie pos - nie przeszło na pos z którego było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149133,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-02 00:14:06.037000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149132,CSO25 - Zawiesił się,2025-06-02 00:12:44.280000+02:00,Incydent,CSO25 - Zawiesił się,cso25 - zawiesił się,inne,0.5
SD-149131,Zamknięcie POS - smartupdate,2025-06-02 00:09:40.341000+02:00,Incydent,Zamknięcie POS - smartupdate,zamknięcie pos - smartupdate,inne,0.5
SD-149130,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-02 00:09:38.191000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149128,"Witam serdecznie zwracam się z prośbą o zmianę ustawień dla karty srebrnej na złotą aby móc zamknąć system z poziomu kasy, niestety ale koleżanka kartę zabrala ze sobą do domu",2025-06-02 00:06:04.784000+02:00,Incydent,"Witam serdecznie zwracam się z prośbą o zmianę ustawień dla karty srebrnej na złotą aby móc zamknąć system z poziomu kasy, niestety ale koleżanka kartę zabrala ze sobą do domu","witam serdecznie zwracam się z prośbą o zmianę ustawień dla karty srebrnej na złotą aby móc zamknąć system z poziomu kasy, niestety ale koleżanka kartę zabrala ze sobą do domu",inne,0.5
SD-149127,POS03 - Zawiesiła się,2025-06-02 00:04:47.560000+02:00,Incydent,POS03 - Zawiesiła się,pos03 - zawiesiła się,inne,0.5
SD-149126,ms9 - brak projekcji w sprzedaży godzinowej.,2025-06-01 23:56:51.595000+02:00,Incydent,ms9 - brak projekcji w sprzedaży godzinowej.,ms9 - brak projekcji w sprzedaży godzinowej.,inne,0.5
SD-149125,TAP45,2025-06-01 23:56:22.213000+02:00,Incydent,TAP45,tap45,inne,0.5
SD-149123,MyStore - nie można się zalogować,2025-06-01 23:52:45.410000+02:00,Incydent,MyStore - nie można się zalogować,mystore - nie można się zalogować,inne,0.5
SD-149122,Mystore - Kasetka pos06 widinieje jako zalogowana pomimo iż nie jest ,2025-06-01 23:40:46.339000+02:00,Incydent,Mystore - Kasetka pos06 widinieje jako zalogowana pomimo iż nie jest,mystore - kasetka pos06 widinieje jako zalogowana pomimo iż nie jest,inne,0.5
SD-149121,Włączenie MOP,2025-06-01 23:38:39.189000+02:00,Usługa,Włączenie MOP,włączenie mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-149120,Mystore - brak danych w raporcie szybkości obsługi - brak czasów.,2025-06-01 23:37:37.981000+02:00,Incydent,Mystore - brak danych w raporcie szybkości obsługi - brak czasów.,mystore - brak danych w raporcie szybkości obsługi - brak czasów.,MyStore – brak czasów szybkości obsługi,0.9
SD-149119,Skaner COD nie daje wiązki światła ,2025-06-01 23:22:58.318000+02:00,Incydent,Skaner COD nie daje wiązki światła,skaner cod nie daje wiązki światła,inne,0.5
SD-149118,Zły DB na 0045,2025-06-01 23:22:52.662000+02:00,Incydent,Zły DB na 0045,zły db na 0045,inne,0.5
SD-149117,POS24 - offline na wayu,2025-06-01 23:22:02.229000+02:00,Incydent,POS24 - offline na wayu,pos24 - offline na wayu,inne,0.5
SD-149114,Użytkownik zablokowany - komunikat przy logowaniu do MS9 ,2025-06-01 23:16:29.463000+02:00,Incydent,Użytkownik zablokowany - komunikat przy logowaniu do MS9,użytkownik zablokowany - komunikat przy logowaniu do ms9,inne,0.5
SD-149113,ms9 - nie ładują się raporty.,2025-06-01 23:13:45.001000+02:00,Incydent,ms9 - nie ładują się raporty.,ms9 - nie ładują się raporty.,inne,0.5
SD-149112,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-01 23:08:28.097000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-149110,Mystore - Brak mozliwosci zalogowania sie ,2025-06-01 22:53:54.296000+02:00,Incydent,Mystore - Brak mozliwosci zalogowania sie,mystore - brak mozliwosci zalogowania sie,inne,0.5
SD-149109,TAP45 - time blocked,2025-06-01 22:42:44.073000+02:00,Incydent,TAP45 - time blocked,tap45 - time blocked,inne,0.5
SD-149108,Mystore - błąd blokowania TR,2025-06-01 22:39:55.531000+02:00,Incydent,Mystore - błąd blokowania TR,mystore - błąd blokowania tr,inne,0.5
SD-149107,POS1 - alert irruption na terminalu ,2025-06-01 22:39:10.855000+02:00,Incydent,POS1 - alert irruption na terminalu,pos1 - alert irruption na terminalu,inne,0.5
SD-149105,Połączenie,2025-06-01 22:34:25.802000+02:00,Incydent,Połączenie,połączenie,inne,0.5
SD-149104,Mystore - Błędny stan otwarcia w raporcie zużycia półproduktu,2025-06-01 22:33:35.746000+02:00,Incydent,Mystore - Błędny stan otwarcia w raporcie zużycia półproduktu,mystore - błędny stan otwarcia w raporcie zużycia półproduktu,inne,0.5
SD-149103,Problemy po awarii prądu - CSO28 nie uruchomił sie ,2025-06-01 22:29:55.361000+02:00,Incydent,Problemy po awarii prądu - CSO28 nie uruchomił sie,problemy po awarii prądu - cso28 nie uruchomił sie,inne,0.5
SD-149102,Korekta błędnie wbitych strat,2025-06-01 22:27:31.835000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-149101,błędnie wbite straty na pieczarkach,2025-06-01 22:18:56.864000+02:00,Usługa,błędnie wbite straty na pieczarkach,błędnie wbite straty na pieczarkach,inne,0.5
SD-149100,BOS - nie działa drukowanie,2025-06-01 22:16:03.649000+02:00,Incydent,BOS - nie działa drukowanie,bos - nie działa drukowanie,inne,0.5
SD-149098,ms9 - problem z odbiciem,2025-06-01 22:09:40.166000+02:00,Incydent,ms9 - problem z odbiciem,ms9 - problem z odbiciem,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-149097,Prośba o blokadę MOP ,2025-06-01 22:05:59.508000+02:00,Usługa,Prośba o blokadę MOP,prośba o blokadę mop,inne,0.5
SD-149096,CSO25 - napis image na ekranie,2025-06-01 21:59:45.686000+02:00,Incydent,CSO25 - napis image na ekranie,cso25 - napis image na ekranie,inne,0.5
SD-149095,Inwentaryzacja ,2025-06-01 21:59:39.540000+02:00,Incydent,Inwentaryzacja,inwentaryzacja,inne,0.5
SD-149094,pos07 szare kafelki,2025-06-01 21:58:55.043000+02:00,Incydent,pos07 szare kafelki,pos07 szare kafelki,POS – brak kafelków,0.9
SD-149093,mop - prośba o wyłączenie,2025-06-01 21:55:07.113000+02:00,Usługa,mop - prośba o wyłączenie,mop - prośba o wyłączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-149090,Prośba o włączenie MOP,2025-06-01 21:00:17.966000+02:00,Usługa,Prośba o włączenie MOP,prośba o włączenie mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-149089,POS03 - Nie pinguje,2025-06-01 20:58:34.841000+02:00,Incydent,POS03 - Nie pinguje,pos03 - nie pinguje,inne,0.5
SD-149088,restauracja zgłasza wolne dzialanie kas jak i monitorów( na monitory wpadają z opoznieniem),2025-06-01 20:57:03.233000+02:00,Incydent,restauracja zgłasza wolne dzialanie kas jak i monitorów( na monitory wpadają z opoznieniem),restauracja zgłasza wolne dzialanie kas jak i monitorów( na monitory wpadają z opoznieniem),inne,0.5
SD-149086,glovo - nie wskakuja zamówienia,2025-06-01 20:47:25.540000+02:00,Incydent,glovo - nie wskakuja zamówienia,glovo - nie wskakuja zamówienia,Autorelease – nie wpada automatycznie,0.75
SD-149085,mystore - brak zużycia,2025-06-01 20:43:03.026000+02:00,Incydent,mystore - brak zużycia,mystore - brak zużycia,inne,0.5
