key,title,created,issue_type,title_clean,title_lower,category,confidence
SD-163783,oDMB - cfs - problem z wyświetlaniem,2025-07-01 23:11:46.673000+02:00,Incydent,oDMB - cfs - problem z wyświetlaniem,odmb - cfs - problem z wyświetlaniem,inne,0.5
SD-163782,MyStore - prośba o reset hasła,2025-07-01 23:06:50.005000+02:00,Incydent,MyStore - prośba o reset hasła,mystore - prośba o reset hasła,inne,0.5
SD-163781,Newpos - prośba o detach cso,2025-07-01 23:03:52.973000+02:00,Incydent,Newpos - prośba o detach cso,newpos - prośba o detach cso,inne,0.5
SD-163780,CSO30 - Zaweisił się,2025-07-01 23:02:30.510000+02:00,Incydent,CSO30 - Zaweisił się,cso30 - zaweisił się,inne,0.5
SD-163779,"Czarny ekran, nie reaguję na pilota",2025-07-01 23:01:57.445000+02:00,Incydent,"Czarny ekran, nie reaguję na pilota","czarny ekran, nie reaguję na pilota",inne,0.5
SD-163778,Prośba o detach CSO29.,2025-07-01 22:57:39.301000+02:00,Incydent,Prośba o detach CSO29.,prośba o detach cso29.,inne,0.5
SD-163777,MOP - Prośba o włączenie/wyłączenie,2025-07-01 22:56:09.065000+02:00,Usługa,MOP - Prośba o włączenie/wyłączenie,mop - prośba o włączenie/wyłączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163776,MyStore - edycja odbić czasowych - błąd podczas wysyłania poprawek odbić czasowych,2025-07-01 22:55:15.921000+02:00,Incydent,MyStore - edycja odbić czasowych - błąd podczas wysyłania poprawek odbić czasowych,mystore - edycja odbić czasowych - błąd podczas wysyłania poprawek odbić czasowych,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163775,MyStore - Prośba o pomoc w edycji odbić czasowych,2025-07-01 22:46:19.603000+02:00,Usługa,MyStore - Prośba o pomoc w edycji odbić czasowych,mystore - prośba o pomoc w edycji odbić czasowych,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163774,TR - Zablokowany Tr Nie przechodzi zamkniecie dnia biznesowego ,2025-07-01 22:42:14.751000+02:00,Incydent,TR - Zablokowany Tr Nie przechodzi zamkniecie dnia biznesowego,tr - zablokowany tr nie przechodzi zamkniecie dnia biznesowego,inne,0.5
SD-163772,Drukarka Biurowa - nie można wydrukować dokumentu z MAP01,2025-07-01 22:38:27.285000+02:00,Incydent,Drukarka Biurowa - nie można wydrukować dokumentu z MAP01,drukarka biurowa - nie można wydrukować dokumentu z map01,inne,0.5
SD-163761,MOP - Prośba o wyłączenie,2025-07-01 22:36:37.010000+02:00,Usługa,MOP - Prośba o wyłączenie,mop - prośba o wyłączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163753,Zapytanie na temat przyjazdu trecomu,2025-07-01 22:33:29.440000+02:00,Incydent,Zapytanie na temat przyjazdu trecomu,zapytanie na temat przyjazdu trecomu,inne,0.5
SD-163752,MS9 - Raport PMX - Brak danych za okres miesięczny.,2025-07-01 22:32:38.678000+02:00,Incydent,MS9 - Raport PMX - Brak danych za okres miesięczny.,ms9 - raport pmx - brak danych za okres miesięczny.,inne,0.5
SD-163751,BOS/MAP - nie można się zalogować,2025-07-01 22:28:43.721000+02:00,Incydent,BOS/MAP - nie można się zalogować,bos/map - nie można się zalogować,BOS/MAP – nie można się zalogować,0.9
SD-163750,Wyłączone makra,2025-07-01 22:27:39.266000+02:00,Incydent,Wyłączone makra,wyłączone makra,inne,0.5
SD-163749,POS02 - Kasa nie uruchamia się,2025-07-01 22:25:28.501000+02:00,Incydent,POS02 - Kasa nie uruchamia się,pos02 - kasa nie uruchamia się,inne,0.5
SD-163748,"""Brak zainstalowanych drukarek""",2025-07-01 22:24:57.495000+02:00,Incydent,"""Brak zainstalowanych drukarek""","""brak zainstalowanych drukarek""",inne,0.5
SD-163747,MyStore - edycja odbić czasowych - brak odbić,2025-07-01 22:24:56.751000+02:00,Incydent,MyStore - edycja odbić czasowych - brak odbić,mystore - edycja odbić czasowych - brak odbić,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163745,KVS29 - Wiszace zamówienie,2025-07-01 22:17:30.486000+02:00,Incydent,KVS29 - Wiszace zamówienie,kvs29 - wiszace zamówienie,KVSxx – zawieszone zamówienie,0.9
SD-163744,MyStore - Rest wpisał że wprowadził dostawę 01.07.2025 i nie widać jej w raporcie zużycia półproduktów,2025-07-01 21:58:55.147000+02:00,Incydent,MyStore - Rest wpisał że wprowadził dostawę 01.07.2025 i nie widać jej w raporcie zużycia półproduktów,mystore - rest wpisał że wprowadził dostawę 01.07.2025 i nie widać jej w raporcie zużycia półproduktów,inne,0.5
SD-163741,DT - problem z monitorami,2025-07-01 21:31:56.705000+02:00,Incydent,DT - problem z monitorami,dt - problem z monitorami,inne,0.5
SD-163740,Problem przestał występować po odebraniu telefonu ,2025-07-01 21:30:02.175000+02:00,Usługa,Problem przestał występować po odebraniu telefonu,problem przestał występować po odebraniu telefonu,inne,0.5
SD-163739,NewPos - Nie liczą się czasy obsługi na KVS,2025-07-01 21:23:15.662000+02:00,Incydent,NewPos - Nie liczą się czasy obsługi na KVS,newpos - nie liczą się czasy obsługi na kvs,inne,0.5
SD-163738,POS24 - error 65542,2025-07-01 21:23:09.929000+02:00,Incydent,POS24 - error 65542,pos24 - error 65542,inne,0.5
SD-163737,"Na koncie office, przy próbie wydrukowania pojawia się błąd. "" brak zainstalowanych drukarek""",2025-07-01 21:22:51.692000+02:00,Incydent,"Na koncie office, przy próbie wydrukowania pojawia się błąd. "" brak zainstalowanych drukarek""","na koncie office, przy próbie wydrukowania pojawia się błąd. "" brak zainstalowanych drukarek""",inne,0.5
SD-163734,Włączenie Serwerów - planowane włączenie prądu,2025-07-01 20:48:07.092000+02:00,Incydent,Włączenie Serwerów - planowane włączenie prądu,włączenie serwerów - planowane włączenie prądu,inne,0.5
SD-163733,"RE: RE: RE: Awaria/niedostępność usługi: 873539, ul. Marynarska 15, 02-674 Warszawa | INC000013925404 | Customer Id: 988",2025-07-01 20:46:51.770000+02:00,Usługa,"RE: RE: RE: Awaria/niedostępność usługi: 873539, ul. Marynarska 15, 02-674 Warszawa | INC000013925404 | Customer Id: 988","re: re: re: awaria/niedostępność usługi: 873539, ul. marynarska 15, 02-674 warszawa | inc000013925404 | customer id: 988",inne,0.5
SD-163732,POS01 - Nie działa terminal,2025-07-01 20:36:51.335000+02:00,Incydent,POS01 - Nie działa terminal,pos01 - nie działa terminal,inne,0.5
SD-163731,DF MOP - nie drukuje zamówień ,2025-07-01 20:30:28.535000+02:00,Incydent,DF MOP - nie drukuje zamówień,df mop - nie drukuje zamówień,inne,0.5
SD-163730,NewPos - Zawiesił się przy dużej płatności na POS07,2025-07-01 20:29:33.304000+02:00,Incydent,NewPos - Zawiesił się przy dużej płatności na POS07,newpos - zawiesił się przy dużej płatności na pos07,inne,0.5
SD-163729,CSO26 - admin logon,2025-07-01 20:29:18.936000+02:00,Incydent,CSO26 - admin logon,cso26 - admin logon,inne,0.5
SD-163728,NewPos - Nie uruchomił się po awarii prądu,2025-07-01 20:22:25.735000+02:00,Incydent,NewPos - Nie uruchomił się po awarii prądu,newpos - nie uruchomił się po awarii prądu,inne,0.5
SD-163727,Zablokowanie MOP,2025-07-01 20:00:39.638000+02:00,Usługa,Zablokowanie MOP,zablokowanie mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163726,Brak ciastka jabłkowego na panelu kasowym,2025-07-01 19:53:50.862000+02:00,Incydent,Brak ciastka jabłkowego na panelu kasowym,brak ciastka jabłkowego na panelu kasowym,inne,0.5
SD-163725,BackOffice - Menager nie może się zalogować,2025-07-01 19:51:37.482000+02:00,Incydent,BackOffice - Menager nie może się zalogować,backoffice - menager nie może się zalogować,inne,0.5
SD-163724,CSO31 - Nie włącza się,2025-07-01 19:35:48.944000+02:00,Incydent,CSO31 - Nie włącza się,cso31 - nie włącza się,inne,0.5
SD-163723,"RE: RE: Awaria/niedostępność usługi: 873539, ul. Marynarska 15, 02-674 Warszawa | INC000013925404 | Customer Id: 988",2025-07-01 19:20:51.422000+02:00,Usługa,"RE: RE: Awaria/niedostępność usługi: 873539, ul. Marynarska 15, 02-674 Warszawa | INC000013925404 | Customer Id: 988","re: re: awaria/niedostępność usługi: 873539, ul. marynarska 15, 02-674 warszawa | inc000013925404 | customer id: 988",inne,0.5
SD-163722,Office - błąd przy logowaniu,2025-07-01 19:19:25.374000+02:00,Incydent,Office - błąd przy logowaniu,office - błąd przy logowaniu,inne,0.5
SD-163721,oDMB - zawieszone podsumowanie,2025-07-01 19:18:43.042000+02:00,Incydent,oDMB - zawieszone podsumowanie,odmb - zawieszone podsumowanie,inne,0.5
SD-163720,"Re: RE: Awaria/niedostępność usługi: 873539, ul. Marynarska 15, 02-674 Warszawa | INC000013925404 | Customer Id: 988",2025-07-01 19:12:52.253000+02:00,Usługa,"Re: RE: Awaria/niedostępność usługi: 873539, ul. Marynarska 15, 02-674 Warszawa | INC000013925404 | Customer Id: 988","re: re: awaria/niedostępność usługi: 873539, ul. marynarska 15, 02-674 warszawa | inc000013925404 | customer id: 988",inne,0.5
SD-163719,Wyłączone konta Użytkowania,2025-07-01 19:11:15.241000+02:00,Incydent,Wyłączone konta Użytkowania,wyłączone konta użytkowania,inne,0.5
SD-163718,POS24- adapter is busy,2025-07-01 19:08:39.957000+02:00,Incydent,POS24- adapter is busy,pos24- adapter is busy,inne,0.5
SD-163717,OfficePC - problem z dostępem,2025-07-01 19:07:42.919000+02:00,Incydent,OfficePC - problem z dostępem,officepc - problem z dostępem,inne,0.5
SD-163716,MyStore - Rest prosi o przywrócenie listy magazynowej,2025-07-01 18:57:21.735000+02:00,Usługa,MyStore - Rest prosi o przywrócenie listy magazynowej,mystore - rest prosi o przywrócenie listy magazynowej,inne,0.5
SD-163715,NewPos - Nie załadował się na POS06,2025-07-01 18:55:50.503000+02:00,Incydent,NewPos - Nie załadował się na POS06,newpos - nie załadował się na pos06,inne,0.5
SD-163714,"Nie otwiera się szuflada. Brak reakcji na ""otwórz szufladę""",2025-07-01 18:47:35.186000+02:00,Incydent,"Nie otwiera się szuflada. Brak reakcji na ""otwórz szufladę""","nie otwiera się szuflada. brak reakcji na ""otwórz szufladę""",inne,0.5
SD-163713,"POS05 - Nie działa terminal

",2025-07-01 18:47:09.973000+02:00,Incydent,POS05 - Nie działa terminal,pos05 - nie działa terminal,inne,0.5
SD-163710,Mystore - problem z zalogowaniem,2025-07-01 18:25:36.673000+02:00,Incydent,Mystore - problem z zalogowaniem,mystore - problem z zalogowaniem,inne,0.5
SD-163709,Wymiana obudowy - test nowej obudowy Gotówkomat,2025-07-01 18:22:17.665000+02:00,Incydent,Wymiana obudowy - test nowej obudowy Gotówkomat,wymiana obudowy - test nowej obudowy gotówkomat,inne,0.5
SD-163708,Brak zainstalowanych drukarek,2025-07-01 18:15:57.006000+02:00,Incydent,Brak zainstalowanych drukarek,brak zainstalowanych drukarek,inne,0.5
SD-163705,Zapytanie o instrukcję dla prac w ramach ankiety DT SBS dla OTP,2025-07-01 17:49:54.384000+02:00,Usługa,Zapytanie o instrukcję dla prac w ramach ankiety DT SBS dla OTP,zapytanie o instrukcję dla prac w ramach ankiety dt sbs dla otp,inne,0.5
SD-163704,Pytanie o usuniecie Kasy z systemu,2025-07-01 17:42:51.463000+02:00,Incydent,Pytanie o usuniecie Kasy z systemu,pytanie o usuniecie kasy z systemu,inne,0.5
SD-163702,GPR OAT1 - nie drukuje,2025-07-01 17:25:41.784000+02:00,Incydent,GPR OAT1 - nie drukuje,gpr oat1 - nie drukuje,inne,0.5
SD-163701,Drukarka Grill na beverage nie działa prawidłowo,2025-07-01 17:25:14.519000+02:00,Incydent,Drukarka Grill na beverage nie działa prawidłowo,drukarka grill na beverage nie działa prawidłowo,inne,0.5
SD-163700,Niepotrzebnie potwierdzona dostawa ,2025-07-01 17:20:58.289000+02:00,Incydent,Niepotrzebnie potwierdzona dostawa,niepotrzebnie potwierdzona dostawa,inne,0.5
SD-163699,MyStore - Aplikacja nie chce się uruchomić,2025-07-01 17:16:58.195000+02:00,Incydent,MyStore - Aplikacja nie chce się uruchomić,mystore - aplikacja nie chce się uruchomić,inne,0.5
SD-163698,Proszę o ponowne otwarcie zgłoszenia o numerze SD-65300,2025-07-01 17:16:32.784000+02:00,Incydent,Proszę o ponowne otwarcie zgłoszenia o numerze SD-65300,proszę o ponowne otwarcie zgłoszenia o numerze sd-65300,inne,0.5
SD-163696,POS01 - Dyspenser ma diodę mrugającą L1 ,2025-07-01 17:13:00.872000+02:00,Incydent,POS01 - Dyspenser ma diodę mrugającą L1,pos01 - dyspenser ma diodę mrugającą l1,inne,0.5
SD-163695,CFS - Problem z monitorem na drive,2025-07-01 17:08:19.556000+02:00,Incydent,CFS - Problem z monitorem na drive,cfs - problem z monitorem na drive,inne,0.5
SD-163694,Spadek - Oddzwoniono,2025-07-01 17:07:53.222000+02:00,Usługa,Spadek - Oddzwoniono,spadek - oddzwoniono,inne,0.5
SD-163693,CSO29 - nie pinguje czarny ekran,2025-07-01 17:01:13.168000+02:00,Incydent,CSO29 - nie pinguje czarny ekran,cso29 - nie pinguje czarny ekran,inne,0.5
SD-163692,CSO25 - terminal nie reaguje,2025-07-01 16:56:43.712000+02:00,Incydent,CSO25 - terminal nie reaguje,cso25 - terminal nie reaguje,inne,0.5
SD-163691,Prośba o Sprawdzenia Access points,2025-07-01 16:52:19.083000+02:00,Incydent,Prośba o Sprawdzenia Access points,prośba o sprawdzenia access points,inne,0.5
SD-163690,Brak raportu PMX za czerwiec ,2025-07-01 16:49:38.352000+02:00,Incydent,Brak raportu PMX za czerwiec,brak raportu pmx za czerwiec,inne,0.5
SD-163688,Spadek,2025-07-01 16:44:48.617000+02:00,Usługa,Spadek,spadek,inne,0.5
SD-163687,Spadek - Oddzwoniono,2025-07-01 16:40:55.804000+02:00,Usługa,Spadek - Oddzwoniono,spadek - oddzwoniono,inne,0.5
SD-163686,TAP45 - NewPos Blocked,2025-07-01 16:30:15.335000+02:00,Incydent,TAP45 - NewPos Blocked,tap45 - newpos blocked,inne,0.5
SD-163685,POS06 - Fiscal Driver is Not Started,2025-07-01 16:27:34.525000+02:00,Incydent,POS06 - Fiscal Driver is Not Started,pos06 - fiscal driver is not started,inne,0.5
SD-163684,Brak możliwości zalogowania się do komputera w crew room ,2025-07-01 16:24:20.227000+02:00,Incydent,Brak możliwości zalogowania się do komputera w crew room,brak możliwości zalogowania się do komputera w crew room,inne,0.5
SD-163683,Wygenerowanie kodów MFA,2025-07-01 16:23:55.446000+02:00,Incydent,Wygenerowanie kodów MFA,wygenerowanie kodów mfa,inne,0.5
SD-163682,KVS12 - Nie można włączyć lub wyłączyć Strony,2025-07-01 16:20:33.594000+02:00,Incydent,KVS12 - Nie można włączyć lub wyłączyć Strony,kvs12 - nie można włączyć lub wyłączyć strony,inne,0.5
SD-163681,POS24 - zawiesił się po nabiciu 24 HM,2025-07-01 16:18:24.655000+02:00,Incydent,POS24 - zawiesił się po nabiciu 24 HM,pos24 - zawiesił się po nabiciu 24 hm,inne,0.5
SD-163680,Raport PMX - brak danych za czerwiec,2025-07-01 16:17:39.167000+02:00,Incydent,Raport PMX - brak danych za czerwiec,raport pmx - brak danych za czerwiec,inne,0.5
SD-163679,pętle DT,2025-07-01 16:17:17.235000+02:00,Incydent,pętle DT,pętle dt,inne,0.5
SD-163678,KVS12 - nie można wyłączyć strony,2025-07-01 16:10:45.784000+02:00,Incydent,KVS12 - nie można wyłączyć strony,kvs12 - nie można wyłączyć strony,inne,0.5
SD-163677,POS01 - Zawieszony Dotyk,2025-07-01 16:07:58.423000+02:00,Incydent,POS01 - Zawieszony Dotyk,pos01 - zawieszony dotyk,inne,0.5
SD-163675,COD - Kupony skanują się na błędną kase,2025-07-01 16:04:11.081000+02:00,Incydent,COD - Kupony skanują się na błędną kase,cod - kupony skanują się na błędną kase,inne,0.5
SD-163674,POS07 - Fiscal Driver is not started,2025-07-01 15:58:44.427000+02:00,Incydent,POS07 - Fiscal Driver is not started,pos07 - fiscal driver is not started,inne,0.5
SD-163673,Wyse.5 - nie pinguje,2025-07-01 15:58:28.222000+02:00,Incydent,Wyse.5 - nie pinguje,wyse.5 - nie pinguje,inne,0.5
SD-163672,Połączenie,2025-07-01 15:56:40.144000+02:00,Usługa,Połączenie,połączenie,inne,0.5
SD-163671,nie skanuje kuponów,2025-07-01 15:53:36.967000+02:00,Incydent,nie skanuje kuponów,nie skanuje kuponów,inne,0.5
SD-163670,Problem z zamówieniami na DT,2025-07-01 15:52:12.812000+02:00,Incydent,Problem z zamówieniami na DT,problem z zamówieniami na dt,inne,0.5
SD-163668,Delivery - Zamówienia na tablecie Pyszne.pl pokazują się dopiero jak kurier już przyjedzie po zamówienie,2025-07-01 15:36:37.841000+02:00,Incydent,Delivery - Zamówienia na tablecie Pyszne.pl pokazują się dopiero jak kurier już przyjedzie po zamówienie,delivery - zamówienia na tablecie pyszne.pl pokazują się dopiero jak kurier już przyjedzie po zamówienie,inne,0.5
SD-163667,KVS17 - BEV GPR - drukują się czyste opisy,2025-07-01 15:35:05.982000+02:00,Incydent,KVS17 - BEV GPR - drukują się czyste opisy,kvs17 - bev gpr - drukują się czyste opisy,inne,0.5
SD-163665,MOP - prośba o włączenie usługi,2025-07-01 15:30:17.208000+02:00,Usługa,MOP - prośba o włączenie usługi,mop - prośba o włączenie usługi,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163664,Głuchy telefon,2025-07-01 15:23:31.419000+02:00,Usługa,Głuchy telefon,głuchy telefon,inne,0.5
SD-163663,MyStore - Prośba o pomoc w edycji odbić czasowych,2025-07-01 15:20:00.948000+02:00,Incydent,MyStore - Prośba o pomoc w edycji odbić czasowych,mystore - prośba o pomoc w edycji odbić czasowych,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163662,MOP - Prośba o włączenie usługi,2025-07-01 15:17:44.824000+02:00,Usługa,MOP - Prośba o włączenie usługi,mop - prośba o włączenie usługi,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163661,Spadek,2025-07-01 15:09:21.137000+02:00,Usługa,Spadek,spadek,inne,0.5
SD-163657,KVS11 - Rozkalibrowany Dotyk,2025-07-01 14:56:40.159000+02:00,Incydent,KVS11 - Rozkalibrowany Dotyk,kvs11 - rozkalibrowany dotyk,inne,0.5
SD-163655,MS9 - Raport PMX brak danych,2025-07-01 14:52:32.645000+02:00,Incydent,MS9 - Raport PMX brak danych,ms9 - raport pmx brak danych,inne,0.5
SD-163653,Niedziałająca nowa bonifikata dla pracowników galerii Sfera ,2025-07-01 14:48:58.450000+02:00,Incydent,Niedziałająca nowa bonifikata dla pracowników galerii Sfera,niedziałająca nowa bonifikata dla pracowników galerii sfera,inne,0.5
SD-163652,Rekalkulacja na zabawkach,2025-07-01 14:46:54.289000+02:00,Incydent,Rekalkulacja na zabawkach,rekalkulacja na zabawkach,inne,0.5
SD-163650,CFS2 - brak obrazu,2025-07-01 14:44:58.689000+02:00,Incydent,CFS2 - brak obrazu,cfs2 - brak obrazu,inne,0.5
SD-163649,POS/CSO - Nie można przyjmować płatności kartą na wszystkich kasach/kioskach,2025-07-01 14:44:12.012000+02:00,Incydent,POS/CSO - Nie można przyjmować płatności kartą na wszystkich kasach/kioskach,pos/cso - nie można przyjmować płatności kartą na wszystkich kasach/kioskach,inne,0.5
SD-163646,Brak produkty technicznego,2025-07-01 14:41:46.206000+02:00,Usługa,Brak produkty technicznego,brak produkty technicznego,inne,0.5
SD-163645,brak numeru do sprawdzenia reorganizacji w zarządzaniu półproduktu,2025-07-01 14:39:27.492000+02:00,Usługa,brak numeru do sprawdzenia reorganizacji w zarządzaniu półproduktu,brak numeru do sprawdzenia reorganizacji w zarządzaniu półproduktu,inne,0.5
SD-163644,Webtool - wysąpił nie oczekiwany błąd,2025-07-01 14:38:31.518000+02:00,Incydent,Webtool - wysąpił nie oczekiwany błąd,webtool - wysąpił nie oczekiwany błąd,inne,0.5
SD-163643,IDMB - błędna promocja lokalna,2025-07-01 14:37:57.764000+02:00,Incydent,IDMB - błędna promocja lokalna,idmb - błędna promocja lokalna,inne,0.5
SD-163642,POS24 - Brak wykonania rozkazu drukarki,2025-07-01 14:35:41.567000+02:00,Incydent,POS24 - Brak wykonania rozkazu drukarki,pos24 - brak wykonania rozkazu drukarki,inne,0.5
SD-163641,RE: McDonald's PL Czechowice-Dziedzice-61600575 Coates Support Case 00370416 Acknowledgment,2025-07-01 14:33:52.224000+02:00,Usługa,RE: McDonald's PL Czechowice-Dziedzice-61600575 Coates Support Case 00370416 Acknowledgment,re: mcdonald's pl czechowice-dziedzice-61600575 coates support case 00370416 acknowledgment,inne,0.5
SD-163640,Po przerwie w dostawie prądu - monitory nie ładuje się newpos,2025-07-01 14:29:06.568000+02:00,Incydent,Po przerwie w dostawie prądu - monitory nie ładuje się newpos,po przerwie w dostawie prądu - monitory nie ładuje się newpos,inne,0.5
SD-163638,Wyłączenie Serwerów - planowane wyłączenie prądu,2025-07-01 14:22:09.568000+02:00,Incydent,Wyłączenie Serwerów - planowane wyłączenie prądu,wyłączenie serwerów - planowane wyłączenie prądu,inne,0.5
SD-163637,Pytanie o zamknięcie dnia - brak paczki sprzedażowej za 30.01,2025-07-01 14:21:43.977000+02:00,Incydent,Pytanie o zamknięcie dnia - brak paczki sprzedażowej za 30.01,pytanie o zamknięcie dnia - brak paczki sprzedażowej za 30.01,inne,0.5
SD-163636,Ślad na monitorze oDMB,2025-07-01 14:17:06.512000+02:00,Incydent,Ślad na monitorze oDMB,ślad na monitorze odmb,inne,0.5
SD-163635,CSO33 - Uszkodzony nóż,2025-07-01 14:12:09.305000+02:00,Incydent,CSO33 - Uszkodzony nóż,cso33 - uszkodzony nóż,inne,0.5
SD-163634,ORB01 - czerwone M,2025-07-01 14:09:20.716000+02:00,Incydent,ORB01 - czerwone M,orb01 - czerwone m,inne,0.5
SD-163633,Rekalkulacja na półproduktach,2025-07-01 14:08:01.509000+02:00,Incydent,Rekalkulacja na półproduktach,rekalkulacja na półproduktach,inne,0.5
SD-163632,Eprod - same zera na ekranach,2025-07-01 14:07:10.516000+02:00,Incydent,Eprod - same zera na ekranach,eprod - same zera na ekranach,inne,0.5
SD-163630,CSO28 - Czasem dotyk przestaje działać ,2025-07-01 14:05:05.297000+02:00,Incydent,CSO28 - Czasem dotyk przestaje działać,cso28 - czasem dotyk przestaje działać,inne,0.5
SD-163629,Mail - Brak przekierowania ,2025-07-01 14:03:09.653000+02:00,Incydent,Mail - Brak przekierowania,mail - brak przekierowania,inne,0.5
SD-163628,MS9 - Błędy w zużyciu pp,2025-07-01 14:02:34.851000+02:00,Incydent,MS9 - Błędy w zużyciu pp,ms9 - błędy w zużyciu pp,inne,0.5
SD-163626,CSO26 - niedostępny,2025-07-01 13:59:26.461000+02:00,Incydent,CSO26 - niedostępny,cso26 - niedostępny,CSOxx – niedostępny,0.9
SD-163625,POS01 - terminal - nie przeszło zamówienie,2025-07-01 13:58:59.688000+02:00,Incydent,POS01 - terminal - nie przeszło zamówienie,pos01 - terminal - nie przeszło zamówienie,inne,0.5
SD-163624,KVS17 - offline,2025-07-01 13:55:38.034000+02:00,Incydent,KVS17 - offline,kvs17 - offline,inne,0.5
SD-163623,Re: Re: Błędne menu - 227 i 356 Glovo,2025-07-01 13:53:50.998000+02:00,Usługa,Re: Re: Błędne menu - 227 i 356 Glovo,re: re: błędne menu - 227 i 356 glovo,Autorelease – nie wpada automatycznie,0.75
SD-163622, brak domeny Mcd w skrzynce kierownika,2025-07-01 13:53:47.462000+02:00,Incydent,brak domeny Mcd w skrzynce kierownika,brak domeny mcd w skrzynce kierownika,inne,0.5
SD-163621,Raport PMX - brak danych ,2025-07-01 13:53:27.171000+02:00,Usługa,Raport PMX - brak danych,raport pmx - brak danych,inne,0.5
SD-163620,Brak domeny ,2025-07-01 13:51:58.375000+02:00,Incydent,Brak domeny,brak domeny,inne,0.5
SD-163619,Re: Błędnie menu - SITE 559 Glovo,2025-07-01 13:51:52.287000+02:00,Usługa,Re: Błędnie menu - SITE 559 Glovo,re: błędnie menu - site 559 glovo,Autorelease – nie wpada automatycznie,0.75
SD-163618,COD - Skaner nie świeci się,2025-07-01 13:51:46.031000+02:00,Incydent,COD - Skaner nie świeci się,cod - skaner nie świeci się,inne,0.5
SD-163617,POS07 - POS Not Initialized,2025-07-01 13:47:20.609000+02:00,Incydent,POS07 - POS Not Initialized,pos07 - pos not initialized,inne,0.5
SD-163616,Wyse.13 - nie pinguje ,2025-07-01 13:44:38.135000+02:00,Incydent,Wyse.13 - nie pinguje,wyse.13 - nie pinguje,inne,0.5
SD-163615,McDonald's PL Czechowice-Dziedzice-61600575 Coates Support Case 00370416 Acknowledgment,2025-07-01 13:43:00.148000+02:00,Usługa,McDonald's PL Czechowice-Dziedzice-61600575 Coates Support Case 00370416 Acknowledgment,mcdonald's pl czechowice-dziedzice-61600575 coates support case 00370416 acknowledgment,inne,0.5
SD-163614,Zły wydruk zamówień,2025-07-01 13:41:24.130000+02:00,Incydent,Zły wydruk zamówień,zły wydruk zamówień,inne,0.5
SD-163612,McDonald's Poland Coates Support Case 00370416 Acknowledgment,2025-07-01 13:32:56.957000+02:00,Usługa,McDonald's Poland Coates Support Case 00370416 Acknowledgment,mcdonald's poland coates support case 00370416 acknowledgment,inne,0.5
SD-163611,Ankieta DT zapytanie ,2025-07-01 13:29:20.249000+02:00,Usługa,Ankieta DT zapytanie,ankieta dt zapytanie,inne,0.5
SD-163610,KVS34 - czarny ekran,2025-07-01 13:28:48.447000+02:00,Incydent,KVS34 - czarny ekran,kvs34 - czarny ekran,inne,0.5
SD-163609,spadek,2025-07-01 13:28:04.432000+02:00,Usługa,spadek,spadek,inne,0.5
SD-163608,POS01 - Brakuje okienek podsumowania kwoty,2025-07-01 13:24:56.532000+02:00,Incydent,POS01 - Brakuje okienek podsumowania kwoty,pos01 - brakuje okienek podsumowania kwoty,POS – brak kafelków,0.9
SD-163607,MyStore - brak danych PMX,2025-07-01 13:21:40.482000+02:00,Incydent,MyStore - brak danych PMX,mystore - brak danych pmx,inne,0.5
SD-163605,Proszę o tymczasowe wyłączenie usługi MOP w czasie trwania Open'er Festiwal od 02 do 06 lipca 2025. ,2025-07-01 13:19:28.925000+02:00,Incydent,Proszę o tymczasowe wyłączenie usługi MOP w czasie trwania Open'er Festiwal od 02 do 06 lipca 2025.,proszę o tymczasowe wyłączenie usługi mop w czasie trwania open'er festiwal od 02 do 06 lipca 2025.,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163604,"MyStore - błęda wartość ""papier"" w nieplanowanych dostawach",2025-07-01 13:14:29.814000+02:00,Usługa,"MyStore - błęda wartość ""papier"" w nieplanowanych dostawach","mystore - błęda wartość ""papier"" w nieplanowanych dostawach",MyStore – dostawa nie zaksięgowała się,0.9
SD-163602,Nie można załadować danych w dziennym planowaniu sprzedaży,2025-07-01 13:11:40.344000+02:00,Incydent,Nie można załadować danych w dziennym planowaniu sprzedaży,nie można załadować danych w dziennym planowaniu sprzedaży,inne,0.5
SD-163601,Epr01 - brak czasów,2025-07-01 13:10:31.807000+02:00,Incydent,Epr01 - brak czasów,epr01 - brak czasów,inne,0.5
SD-163600,spadek,2025-07-01 12:57:07.996000+02:00,Usługa,spadek,spadek,inne,0.5
SD-163598,KVS19 - Bumbar nie działa,2025-07-01 12:54:48.785000+02:00,Incydent,KVS19 - Bumbar nie działa,kvs19 - bumbar nie działa,inne,0.5
SD-163597,KVS17 - ekran nie działa,2025-07-01 12:49:35.128000+02:00,Incydent,KVS17 - ekran nie działa,kvs17 - ekran nie działa,inne,0.5
